date,close,return
2007-10-25,668.51,6.09
2007-10-26,674.6,4.63
2007-10-29,679.23,15.54
2007-10-30,694.77,12.23
2007-10-31,707.0,-3.79
2007-11-01,703.21,8.04
2007-11-02,711.25,14.4
2007-11-05,725.65,16.14
2007-11-06,741.79,-8.8501
2007-11-07,732.9399,-39.0999
2007-11-08,693.84,-29.87
2007-11-09,663.97,-31.9
2007-11-12,632.07,28.48
2007-11-13,660.55,-18.87
2007-11-14,641.68,-12.03
2007-11-15,629.65,3.98
2007-11-16,633.63,-7.78
2007-11-19,625.85,22.69
2007-11-20,648.54,11.98
2007-11-21,660.52,16.18
2007-11-23,676.7,-10.7
2007-11-26,666.0,7.57
2007-11-27,673.57,18.69
2007-11-28,692.26,4.74
2007-11-29,697.0,-4.0
2007-11-30,693.0,-11.47
2007-12-03,681.53,2.63
2007-12-04,684.16,14.35
2007-12-05,698.51,16.75
2007-12-06,715.26,-0.39
2007-12-07,714.87,3.55
2007-12-10,718.42,-19.216
2007-12-11,699.204,0.146
2007-12-12,699.35,-5.3
2007-12-13,694.05,-4.09
2007-12-14,689.96,-20.73
2007-12-17,669.23,4.12
2007-12-18,673.35,4.02
2007-12-19,677.37,12.32
2007-12-20,689.69,7.0
2007-12-21,696.69,4.04
2007-12-24,700.73,10.11
2007-12-26,710.84,-10.1
2007-12-27,700.74,1.79
2007-12-28,702.53,-11.05
2007-12-31,691.48,-6.29
2008-01-02,685.19,0.14
2008-01-03,685.33,-28.33
2008-01-04,657.0,-7.75
2008-01-07,649.25,-17.5701
2008-01-08,631.6799,21.5201
2008-01-09,653.2,-6.47
2008-01-10,646.73,-8.48
2008-01-11,638.25,15.57
2008-01-14,653.82,-16.17
2008-01-15,637.65,-21.7
2008-01-16,615.95,-15.16
2008-01-17,600.79,-0.54
2008-01-18,600.25,-15.9
2008-01-22,584.35,-35.7299
2008-01-23,548.6201,25.8699
2008-01-24,574.49,-8.09
2008-01-25,566.4,-10.42
2008-01-28,555.98,-5.46
2008-01-29,550.52,-2.25
2008-01-30,548.27,16.03
2008-01-31,564.3,-48.4
2008-02-01,515.9,-20.47
2008-02-04,495.43,11.3695
2008-02-05,506.7995,-5.0895
2008-02-06,501.71,3.24
2008-02-07,504.95,11.74
2008-02-08,516.69,4.47
2008-02-11,521.16,-3.07
2008-02-12,518.09,16.53
2008-02-13,534.62,-2.37
2008-02-14,532.25,-2.61
2008-02-15,529.64,-20.69
2008-02-19,508.95,0.05
2008-02-20,509.0,-6.14
2008-02-21,502.86,4.94
2008-02-22,507.8,-21.36
2008-02-25,486.44,-22.25
2008-02-26,464.19,8.67
2008-02-27,472.86,2.53
2008-02-28,475.39,-4.21
2008-02-29,471.18,-14.16
2008-03-03,457.02,-12.42
2008-03-04,444.6,3.0999
2008-03-05,447.6999,-14.9999
2008-03-06,432.7,0.65
2008-03-07,433.35,-19.73
2008-03-10,413.62,26.2199
2008-03-11,439.8399,0.3401
2008-03-12,440.18,2.83
2008-03-13,443.01,-5.09
2008-03-14,437.92,-18.05
2008-03-17,419.87,19.29
2008-03-18,439.16,-7.16
2008-03-19,432.0,1.55
2008-03-20,433.55,27.01
2008-03-24,460.56,-9.78
2008-03-25,450.78,7.41
2008-03-26,458.19,-14.11
2008-03-27,444.08,-6.0
2008-03-28,438.08,2.39
2008-03-31,440.47,25.24
2008-04-01,465.71,-0.00999999999999
2008-04-02,465.7,-10.58
2008-04-03,455.12,15.97
2008-04-04,471.09,5.73
2008-04-07,476.82,-9.01
2008-04-08,467.81,-3.62
2008-04-09,464.19,4.89
2008-04-10,469.08,-11.63
2008-04-11,457.45,-5.79
2008-04-14,451.66,-4.82
2008-04-15,446.84,8.19
2008-04-16,455.03,-5.49
2008-04-17,449.54,89.87
2008-04-18,539.41,-1.62
2008-04-21,537.79,17.21
2008-04-22,555.0,-8.51
2008-04-23,546.49,-3.45
2008-04-24,543.04,1.02
2008-04-25,544.06,8.06
2008-04-28,552.12,6.35
2008-04-29,558.47,15.82
2008-04-30,574.29,18.79
2008-05-01,593.08,-11.79
2008-05-02,581.29,13.61
2008-05-05,594.9,-8.54
2008-05-06,586.36,-7.36
2008-05-07,579.0,4.01
2008-05-08,583.01,-9.81
2008-05-09,573.2,11.74
2008-05-12,584.94,-1.94
2008-05-13,583.0,-6.7
2008-05-14,576.3,4.7
2008-05-15,581.0,-0.9299
2008-05-16,580.0701,-2.5501
2008-05-19,577.52,1.08
2008-05-20,578.6,-28.61
2008-05-21,549.99,-0.53
2008-05-22,549.46,-4.84
2008-05-23,544.62,16.28
2008-05-27,560.9,7.34
2008-05-28,568.24,14.76
2008-05-29,583.0,2.8
2008-05-30,585.8,-10.8
2008-06-02,575.0,-7.7
2008-06-03,567.3,4.92
2008-06-04,572.22,14.08
2008-06-05,586.3,-19.3
2008-06-06,567.0,-9.13
2008-06-09,557.87,-3.7
2008-06-10,554.17,-8.97
2008-06-11,545.2,7.75
2008-06-12,552.95,18.56
2008-06-13,571.51,1.3
2008-06-16,572.81,-3.35
2008-06-17,569.46,-7.08
2008-06-18,562.38,-2.18
2008-06-19,560.2,-13.77
2008-06-20,546.43,-1.22
2008-06-23,545.21,-2.91
2008-06-24,542.3,8.7
2008-06-25,551.0,-22.18
2008-06-26,528.82,-0.75
2008-06-27,528.07,-1.65
2008-06-30,526.42,8.31
2008-07-01,534.73,-7.69
2008-07-02,527.04,9.96
2008-07-03,537.0,6.91
2008-07-07,543.91,10.62
2008-07-08,554.53,-12.98
2008-07-09,541.55,-0.98
2008-07-10,540.57,-6.77
2008-07-11,533.8,-12.18
2008-07-14,521.62,-5.53
2008-07-15,516.09,19.51
2008-07-16,535.6,-2.16
2008-07-17,533.44,-52.12
2008-07-18,481.32,-12.52
2008-07-21,468.8,8.31
2008-07-22,477.11,12.11
2008-07-23,489.22,-13.6
2008-07-24,475.62,16.36
2008-07-25,491.98,-14.86
2008-07-28,477.12,5.99
2008-07-29,483.11,-0.41
2008-07-30,482.7,-8.95
2008-07-31,473.75,-5.89
2008-08-01,467.86,-4.86
2008-08-04,463.0,16.85
2008-08-05,479.85,6.49
2008-08-06,486.34,-7.22
2008-08-07,479.12,15.89
2008-08-08,495.01,5.83
2008-08-11,500.84,1.77
2008-08-12,502.61,-2.58
2008-08-13,500.03,5.46
2008-08-14,505.49,4.66
2008-08-15,510.15,-11.85
2008-08-18,498.3,-7.8
2008-08-19,490.5,-5.5
2008-08-20,485.0,1.53
2008-08-21,486.53,4.06
2008-08-22,490.59,-7.58
2008-08-25,483.01,-8.85
2008-08-26,474.16,-5.58
2008-08-27,468.58,5.2
2008-08-28,473.78,-10.49
2008-08-29,463.29,1.96
2008-09-02,465.25,-0.84
2008-09-03,464.41,-14.15
2008-09-04,450.26,-6.01
2008-09-05,444.25,-24.3
2008-09-08,419.95,-1.29
2008-09-09,418.66,-4.5
2008-09-10,414.16,19.59
2008-09-11,433.75,3.91
2008-09-12,437.66,-3.8
2008-09-15,433.86,9.07
2008-09-16,442.93,-28.44
2008-09-17,414.49,24.59
2008-09-18,439.08,10.07
2008-09-19,449.15,-19.01
2008-09-22,430.14,-0.87
2008-09-23,429.27,5.84
2008-09-24,435.11,4.49
2008-09-25,439.6,-8.56
2008-09-26,431.04,-50.04
2008-09-29,381.0,19.52
2008-09-30,400.52,11.2
2008-10-01,411.72,-21.23
2008-10-02,390.49,-3.58
2008-10-03,386.91,-15.7
2008-10-06,371.21,-25.2
2008-10-07,346.01,-7.9
2008-10-08,338.11,-9.13
2008-10-09,328.98,3.02
2008-10-10,332.0,49.02
2008-10-13,381.02,-18.31
2008-10-14,362.71,-23.54
2008-10-15,339.17,13.85
2008-10-16,353.02,19.52
2008-10-17,372.54,6.78
2008-10-20,379.32,-16.57
2008-10-21,362.75,-7.08
2008-10-22,355.67,-3.35
2008-10-23,352.32,-13.03
2008-10-24,339.29,-9.8
2008-10-27,329.49,39.26
2008-10-28,368.75,-10.75
2008-10-29,358.0,1.69
2008-10-30,359.69,-0.33
2008-10-31,359.36,-12.87
2008-11-03,346.49,20.45
2008-11-04,366.94,-24.7
2008-11-05,342.24,-11.02
2008-11-06,331.22,-0.08
2008-11-07,331.14,-12.36
2008-11-10,318.78,-7.32
2008-11-11,311.46,-20.46
2008-11-12,291.0,21.08
2008-11-13,312.08,-2.06
2008-11-14,310.02,-9.9
2008-11-17,300.12,-2.7
2008-11-18,297.42,-17.24
2008-11-19,280.18,-20.62
2008-11-20,259.56,2.87
2008-11-21,262.43,-4.99
2008-11-24,257.44,24.61
2008-11-25,282.05,10.04
2008-11-26,292.09,0.87
2008-11-28,292.96,-26.97
2008-12-01,265.99,9.12
2008-12-02,275.11,4.32
2008-12-03,279.43,-5.09
2008-12-04,274.34,9.65
2008-12-05,283.99,18.12
2008-12-08,302.11,3.86
2008-12-09,305.97,2.85
2008-12-10,308.82,-8.6
2008-12-11,300.22,15.54
2008-12-12,315.76,-5.09
2008-12-15,310.67,14.61
2008-12-16,325.28,-10.04
2008-12-17,315.24,-4.96
2008-12-18,310.28,-0.11
2008-12-19,310.17,-13.06
2008-12-22,297.11,0.91
2008-12-23,298.02,4.93
2008-12-24,302.95,-2.59
2008-12-26,300.36,-2.94
2008-12-29,297.42,5.69
2008-12-30,303.11,4.54
2008-12-31,307.65,13.67
2009-01-02,321.32,6.73
2009-01-05,328.05,6.01
2009-01-06,334.06,-12.05
2009-01-07,322.01,3.18
2009-01-08,325.19,-10.12
2009-01-09,315.07,-2.38
2009-01-12,312.69,1.63
2009-01-13,314.32,-13.35
2009-01-14,300.97,-1.98
2009-01-15,298.99,0.68
2009-01-16,299.67,-16.92
2009-01-20,282.75,20.33
2009-01-21,303.08,3.42
2009-01-22,306.5,18.2
2009-01-23,324.7,-0.83
2009-01-26,323.87,7.61
2009-01-27,331.48,17.19
2009-01-28,348.67,-5.35
2009-01-29,343.32,-4.79
2009-01-30,338.53,2.04
2009-02-02,340.57,-0.12
2009-02-03,340.45,2.55
2009-02-04,343.0,10.72
2009-02-05,353.72,17.56
2009-02-06,371.28,7.49
2009-02-09,378.77,-20.26
2009-02-10,358.51,-0.47
2009-02-11,358.04,5.01
2009-02-12,363.05,-5.37
2009-02-13,357.68,-15.02
2009-02-17,342.66,10.45
2009-02-18,353.11,-10.47
2009-02-19,342.64,3.81
2009-02-20,346.45,-16.39
2009-02-23,330.06,15.39
2009-02-24,345.45,-3.81
2009-02-25,341.64,-4.46
2009-02-26,337.18,0.81
2009-02-27,337.99,-10.83
2009-03-02,327.16,-1.68
2009-03-03,325.48,-6.56
2009-03-04,318.92,-13.28
2009-03-05,305.64,2.93
2009-03-06,308.57,-17.68
2009-03-09,290.89,17.28
2009-03-10,308.17,9.74
2009-03-11,317.91,5.62
2009-03-12,323.53,0.89
2009-03-13,324.42,-4.73
2009-03-16,319.69,15.65
2009-03-17,335.34,-2.24
2009-03-18,333.1,-3.16
2009-03-19,329.94,0.22
2009-03-20,330.16,18.441
2009-03-23,348.601,-1.281
2009-03-24,347.32,-3.25
2009-03-25,344.07,9.22
2009-03-26,353.29,-5.59
2009-03-27,347.7,-5.01
2009-03-30,342.69,5.37
2009-03-31,348.06,6.03
2009-04-01,354.09,8.41
2009-04-02,362.5,7.28
2009-04-03,369.78,-1.54
2009-04-06,368.24,-9.59
2009-04-07,358.65,3.35
2009-04-08,362.0,10.5
2009-04-09,372.5,5.61
2009-04-13,378.11,-9.2
2009-04-14,368.91,10.59
2009-04-15,379.5,9.24
2009-04-16,388.74,3.5
2009-04-17,392.24,-12.94
2009-04-20,379.3,2.17
2009-04-21,381.47,2.39
2009-04-22,383.86,0.83
2009-04-23,384.69,4.8
2009-04-24,389.49,-3.54
2009-04-27,385.95,-2.24
2009-04-28,383.71,7.76
2009-04-29,391.47,4.5
2009-04-30,395.97,-2.28
2009-05-01,393.69,8.2893
2009-05-04,401.9793,1.0107
2009-05-05,402.99,0.48
2009-05-06,403.47,-6.86
2009-05-07,396.61,10.72
2009-05-08,407.33,0.65
2009-05-11,407.98,-8.97
2009-05-12,399.01,-9.47
2009-05-13,389.54,-2.04
2009-05-14,387.5,2.5
2009-05-15,390.0,6.84
2009-05-18,396.84,2.04
2009-05-19,398.88,-1.7
2009-05-20,397.18,-0.68
2009-05-21,396.5,-3.0
2009-05-22,393.5,10.86
2009-05-26,404.36,1.2
2009-05-27,405.56,4.84
2009-05-28,410.4,6.83
2009-05-29,417.23,9.33
2009-06-01,426.56,1.84
2009-06-02,428.4,3.25
2009-06-03,431.65,8.63
2009-06-04,440.28,4.04
2009-06-05,444.32,-5.55
2009-06-08,438.77,-3.15
2009-06-09,435.62,-3.02
2009-06-10,432.6,-3.6
2009-06-11,429.0,-4.16
2009-06-12,424.84,-8.07
2009-06-15,416.77,-0.77
2009-06-16,416.0,-0.84
2009-06-17,415.16,-1.1
2009-06-18,414.06,6.03
2009-06-19,420.09,-12.74
2009-06-22,407.35,-1.67
2009-06-23,405.68,3.61
2009-06-24,409.29,6.48
2009-06-25,415.77,9.55
2009-06-26,425.32,-1.18
2009-06-29,424.14,-2.55
2009-06-30,421.59,-2.6
2009-07-01,418.99,-10.5
2009-07-02,408.49,1.12
2009-07-06,409.61,-12.98
2009-07-07,396.63,5.86
2009-07-08,402.49,7.9
2009-07-09,410.39,4.01
2009-07-10,414.4,9.9
2009-07-13,424.3,0.39
2009-07-14,424.69,13.48
2009-07-15,438.17,4.43
2009-07-16,442.6,-12.35
2009-07-17,430.25,-0.08
2009-07-20,430.17,-2.27
2009-07-21,427.9,-0.21
2009-07-22,427.69,9.652
2009-07-23,437.342,9.378
2009-07-24,446.72,-1.92
2009-07-27,444.8,-4.95
2009-07-28,439.85,-3.61
2009-07-29,436.24,9.4
2009-07-30,445.64,-2.59
2009-07-31,443.05,9.16
2009-08-03,452.21,1.524
2009-08-04,453.734,-2.594
2009-08-05,451.14,-0.78
2009-08-06,450.36,6.74
2009-08-07,457.1,-0.49
2009-08-10,456.61,-2.674
2009-08-11,453.936,4.644
2009-08-12,458.58,3.7
2009-08-13,462.28,-2.28
2009-08-14,460.0,-15.11
2009-08-17,444.89,0.39
2009-08-18,445.28,-1.31
2009-08-19,443.97,16.44
2009-08-20,460.41,4.83
2009-08-21,465.24,3.49
2009-08-24,468.73,2.64
2009-08-25,471.37,-3.37
2009-08-26,468.0,-1.94
2009-08-27,466.06,-1.31
2009-08-28,464.75,-3.08
2009-08-31,461.67,-5.909
2009-09-01,455.761,-2.751
2009-09-02,453.01,4.51
2009-09-03,457.52,3.78
2009-09-04,461.3,-2.68
2009-09-08,458.62,5.35
2009-09-09,463.97,6.97
2009-09-10,470.94,1.2
2009-09-11,472.14,2.98
2009-09-14,475.12,2.42
2009-09-15,477.54,10.75
2009-09-16,488.29,3.43
2009-09-17,491.72,-0.26
2009-09-18,491.46,5.54
2009-09-21,497.0,2.06
2009-09-22,499.06,-0.6
2009-09-23,498.46,-1.69
2009-09-24,496.77,-4.29
2009-09-25,492.48,6.05
2009-09-28,498.53,-0.0
2009-09-29,498.53,-2.68
2009-09-30,495.85,-8.65
2009-10-01,487.2,-2.62
2009-10-02,484.58,3.94
2009-10-05,488.52,10.22
2009-10-06,498.74,18.8
2009-10-07,517.54,-3.36
2009-10-08,514.18,2.07
2009-10-09,516.25,7.79
2009-10-12,524.04,2.07
2009-10-13,526.11,9.21
2009-10-14,535.32,-5.41
2009-10-15,529.91,19.94
2009-10-16,549.85,2.24
2009-10-19,552.09,-0.37
2009-10-20,551.72,-0.62
2009-10-21,551.1,2.99
2009-10-22,554.09,-0.4
2009-10-23,553.69,0.52
2009-10-26,554.21,-5.92
2009-10-27,548.29,-7.99
2009-10-28,540.3,10.75
2009-10-29,551.05,-14.93
2009-10-30,536.12,-2.13
2009-11-02,533.99,3.3
2009-11-03,537.29,3.04
2009-11-04,540.33,8.32
2009-11-05,548.65,2.45
2009-11-06,551.1,11.41
2009-11-09,562.51,4.25
2009-11-10,566.76,3.8
2009-11-11,570.56,-2.71
2009-11-12,567.85,4.2
2009-11-13,572.05,4.23
2009-11-16,576.28,1.21
2009-11-17,577.49,-0.84
2009-11-18,576.65,-3.66
2009-11-19,572.99,-3.026
2009-11-20,569.964,12.386
2009-11-23,582.35,0.74
2009-11-24,583.09,2.65
2009-11-25,585.74,-5.98
2009-11-27,579.76,3.24
2009-11-30,583.0,6.87
2009-12-01,589.87,-2.36
2009-12-02,587.51,-1.77
2009-12-03,585.74,-0.73
2009-12-04,585.01,1.24
2009-12-07,586.25,0.8
2009-12-08,587.05,1.97
2009-12-09,589.02,2.48
2009-12-10,591.5,-0.99
2009-12-11,590.51,5.22
2009-12-14,595.73,-2.59
2009-12-15,593.14,4.62
2009-12-16,597.76,-3.82
2009-12-17,593.94,2.48
2009-12-18,596.42,2.26
2009-12-21,598.68,2.44
2009-12-22,601.12,10.56
2009-12-23,611.68,6.8
2009-12-24,618.48,4.39
2009-12-28,622.87,-3.47
2009-12-29,619.4,3.33
2009-12-30,622.73,-2.75
2009-12-31,619.98,6.77
2010-01-04,626.75,-2.76
2010-01-05,623.99,-15.73
2010-01-06,608.26,-14.16
2010-01-07,594.1,7.92
2010-01-08,602.02,-0.91
2010-01-11,601.11,-10.63
2010-01-12,590.48,-3.39
2010-01-13,587.09,2.76
2010-01-14,589.85,-9.85
2010-01-15,580.0,7.62
2010-01-19,587.62,-7.21
2010-01-20,580.41,2.57
2010-01-21,582.98,-32.97
2010-01-22,550.01,-10.01
2010-01-25,540.0,2.42
2010-01-26,542.42,-0.32
2010-01-27,542.1,-7.81
2010-01-28,534.29,-4.346
2010-01-29,529.944,3.076
2010-02-01,533.02,-1.9
2010-02-02,531.12,9.7
2010-02-03,540.82,-14.042
2010-02-04,526.778,4.512
2010-02-05,531.29,2.18
2010-02-08,533.47,2.97
2010-02-09,536.44,-1.995
2010-02-10,534.445,1.955
2010-02-11,536.4,-3.28
2010-02-12,533.12,8.18
2010-02-16,541.3,-3.093
2010-02-17,538.207,5.013
2010-02-18,543.22,-2.457
2010-02-19,540.763,2.037
2010-02-22,542.8,-7.73
2010-02-23,535.07,-3.6
2010-02-24,531.47,-5.04
2010-02-25,526.43,0.37
2010-02-26,526.8,5.89
2010-03-01,532.69,8.37
2010-03-02,541.06,4.26
2010-03-03,545.32,9.27
2010-03-04,554.59,9.62
2010-03-05,564.21,-1.73
2010-03-08,562.48,-2.29
2010-03-09,560.19,16.26
2010-03-10,576.45,4.69
2010-03-11,581.14,-1.6
2010-03-12,579.54,-16.36
2010-03-15,563.18,2.02
2010-03-16,565.2,0.36
2010-03-17,565.56,0.84
2010-03-18,566.4,-6.4
2010-03-19,560.0,-2.5
2010-03-22,557.5,-8.5
2010-03-23,549.0,8.33
2010-03-24,557.33,5.55
2010-03-25,562.88,-0.19
2010-03-26,562.69,-0.24
2010-03-29,562.45,4.26
2010-03-30,566.71,0.41
2010-03-31,567.12,1.68
2010-04-01,568.8,2.21
2010-04-05,571.01,-2.79
2010-04-06,568.22,-4.68
2010-04-07,563.54,3.95
2010-04-08,567.49,-1.27
2010-04-09,566.22,6.51
2010-04-12,572.73,14.04
2010-04-13,586.77,2.23
2010-04-14,589.0,6.3
2010-04-15,595.3,-45.155
2010-04-16,550.145,-0.045
2010-04-19,550.1,4.94
2010-04-20,555.04,-0.74
2010-04-21,554.3,-7.24
2010-04-22,547.06,-2.07
2010-04-23,544.99,-13.35
2010-04-26,531.64,-2.58
2010-04-27,529.06,0.13
2010-04-28,529.19,2.81
2010-04-29,532.0,-6.305
2010-04-30,525.695,4.905
2010-05-03,530.6,-24.23
2010-05-04,506.37,3.39
2010-05-05,509.76,-11.09
2010-05-06,498.67,-5.53
2010-05-07,493.14,28.51
2010-05-10,521.65,-12.6
2010-05-11,509.05,-3.66
2010-05-12,505.39,5.49
2010-05-13,510.88,-3.35
2010-05-14,507.53,0.44
2010-05-17,507.97,-9.6
2010-05-18,498.37,-3.94
2010-05-19,494.43,-19.42
2010-05-20,475.01,-2.96
2010-05-21,472.05,5.11
2010-05-24,477.16,-0.09
2010-05-25,477.07,-1.6
2010-05-26,475.47,14.99
2010-05-27,490.46,-4.83
2010-05-28,485.63,-3.26
2010-06-01,482.37,11.0
2010-06-02,493.37,12.23
2010-06-03,505.6,-6.88
2010-06-04,498.72,-13.2
2010-06-07,485.52,-0.74
2010-06-08,484.78,-10.76
2010-06-09,474.02,12.99
2010-06-10,487.01,1.49
2010-06-11,488.5,-5.31
2010-06-14,483.19,14.8
2010-06-15,497.99,3.28
2010-06-16,501.27,-1.19
2010-06-17,500.08,-0.05
2010-06-18,500.03,-11.47
2010-06-21,488.56,-2.31
2010-06-22,486.25,-4.2
2010-06-23,482.05,-6.95
2010-06-24,475.1,-2.42
2010-06-25,472.68,-0.6
2010-06-28,472.08,-17.82
2010-06-29,454.26,-9.31
2010-06-30,444.95,-5.46
2010-07-01,439.49,-2.94
2010-07-02,436.55,-0.48
2010-07-06,436.07,14.13
2010-07-07,450.2,6.36
2010-07-08,456.56,10.93
2010-07-09,467.49,8.34
2010-07-12,475.83,13.37
2010-07-13,489.2,2.136
2010-07-14,491.336,2.684
2010-07-15,494.02,-34.415
2010-07-16,459.605,6.575
2010-07-19,466.18,15.41
2010-07-20,481.59,-4.09
2010-07-21,477.5,7.31
2010-07-22,484.81,5.25
2010-07-23,490.06,-1.09
2010-07-26,488.97,3.66
2010-07-27,492.63,-8.28
2010-07-28,484.35,0.64
2010-07-29,484.99,-0.14
2010-07-30,484.85,5.56
2010-08-02,490.41,-0.58
2010-08-03,489.83,16.49
2010-08-04,506.32,1.78
2010-08-05,508.1,-7.88
2010-08-06,500.22,5.13
2010-08-09,505.35,-1.64
2010-08-10,503.71,-11.97
2010-08-11,491.74,0.27
2010-08-12,492.01,-5.66
2010-08-13,486.35,-0.76
2010-08-16,485.59,4.93
2010-08-17,490.52,-8.37
2010-08-18,482.15,-14.18
2010-08-19,467.97,-5.95
2010-08-20,462.02,2.05
2010-08-23,464.07,-12.68
2010-08-24,451.39,3.23
2010-08-25,454.62,-3.64
2010-08-26,450.98,7.85
2010-08-27,458.83,-6.14
2010-08-30,452.69,-2.67
2010-08-31,450.02,10.31
2010-09-01,460.33,2.85
2010-09-02,463.18,7.12
2010-09-03,470.3,-5.9
2010-09-07,464.4,6.18
2010-09-08,470.58,5.6
2010-09-09,476.18,-0.04
2010-09-10,476.14,6.13
2010-09-13,482.27,-1.84
2010-09-14,480.43,0.21
2010-09-15,480.64,0.42
2010-09-16,481.06,9.09
2010-09-17,490.15,18.13
2010-09-20,508.28,5.18
2010-09-21,513.46,2.54
2010-09-22,516.0,-2.52
2010-09-23,513.48,13.81
2010-09-24,527.29,3.12
2010-09-27,530.41,-3.24
2010-09-28,527.17,0.52
2010-09-29,527.69,-1.9
2010-09-30,525.79,-0.17
2010-10-01,525.62,-3.27
2010-10-04,522.35,15.88
2010-10-05,538.23,-3.88
2010-10-06,534.35,-4.34
2010-10-07,530.01,6.34
2010-10-08,536.35,2.49
2010-10-11,538.84,2.55
2010-10-12,541.39,1.91
2010-10-13,543.3,-2.37
2010-10-14,540.93,60.52
2010-10-15,601.45,16.26
2010-10-18,617.71,-9.88
2010-10-19,607.83,0.15
2010-10-20,607.98,4.01
2010-10-21,611.99,0.54
2010-10-22,612.53,3.97
2010-10-25,616.5,2.1
2010-10-26,618.6,-2.13
2010-10-27,616.47,2.11
2010-10-28,618.58,-4.88
2010-10-29,613.7,1.3
2010-11-01,615.0,0.6
2010-11-02,615.6,4.58
2010-11-03,620.18,4.09
2010-11-04,624.27,0.81
2010-11-05,625.08,1.69
2010-11-08,626.77,-1.95
2010-11-09,624.82,-1.94
2010-11-10,622.88,-5.69
2010-11-11,617.19,-13.9
2010-11-12,603.29,-7.82
2010-11-15,595.47,-11.75
2010-11-16,583.72,-0.17
2010-11-17,583.55,13.01
2010-11-18,596.56,-5.73
2010-11-19,590.83,0.39
2010-11-22,591.22,-8.21
2010-11-23,583.01,11.96
2010-11-24,594.97,-4.97
2010-11-26,590.0,-7.89
2010-11-29,582.11,-26.4
2010-11-30,555.71,8.64
2010-12-01,564.35,7.47
2010-12-02,571.82,1.18
2010-12-03,573.0,5.36
2010-12-06,578.36,8.78
2010-12-07,587.14,3.4
2010-12-08,590.54,0.96
2010-12-09,591.5,0.71
2010-12-10,592.21,2.41
2010-12-13,594.62,0.29
2010-12-14,594.91,-4.61
2010-12-15,590.3,1.41
2010-12-16,591.71,-0.91
2010-12-17,590.8,4.26
2010-12-20,595.06,8.01
2010-12-21,603.07,2.42
2010-12-22,605.49,-1.26
2010-12-23,604.23,-1.85
2010-12-27,602.38,-3.46
2010-12-28,598.92,2.08
2010-12-29,601.0,-2.14
2010-12-30,598.86,-4.89
2010-12-31,593.97,10.38
2011-01-03,604.35,-2.23
2011-01-04,602.12,6.95
2011-01-05,609.07,4.43
2011-01-06,613.5,2.94
2011-01-07,616.44,-2.23
2011-01-10,614.21,1.8
2011-01-11,616.01,0.86
2011-01-12,616.87,-0.18
2011-01-13,616.69,7.49
2011-01-14,624.18,15.45
2011-01-18,639.63,-7.88
2011-01-19,631.75,-4.98
2011-01-20,626.77,-14.94
2011-01-21,611.83,-0.75
2011-01-24,611.08,8.83
2011-01-25,619.91,-3.41
2011-01-26,616.5,0.29
2011-01-27,616.79,-15.8
2011-01-28,600.99,-0.63
2011-01-31,600.36,10.68
2011-02-01,611.04,0.96
2011-02-02,612.0,-1.85
2011-02-03,610.15,0.83
2011-02-04,610.98,3.315
2011-02-07,614.295,4.085
2011-02-08,618.38,-1.88
2011-02-09,616.5,-0.0599999999999
2011-02-10,616.44,8.06
2011-02-11,624.5,3.65
2011-02-14,628.15,-4.0
2011-02-15,624.15,0.0700000000001
2011-02-16,624.22,1.04
2011-02-17,625.26,4.82
2011-02-18,630.08,-19.87
2011-02-22,610.21,1.11
2011-02-23,611.32,-2.5
2011-02-24,608.82,1.22
2011-02-25,610.04,3.36
2011-02-28,613.4,-12.64
2011-03-01,600.76,0.03
2011-03-02,600.79,8.77
2011-03-03,609.56,-8.94
2011-03-04,600.62,-8.96
2011-03-07,591.66,0.65
2011-03-08,592.31,-0.54
2011-03-09,591.77,-11.47
2011-03-10,580.3,-3.59
2011-03-11,576.71,-6.72
2011-03-14,569.99,-0.43
2011-03-15,569.56,-12.46
2011-03-16,557.1,4.26
2011-03-17,561.36,-0.3
2011-03-18,561.06,15.44
2011-03-21,576.5,0.82
2011-03-22,577.32,4.84
2011-03-23,582.16,4.73
2011-03-24,586.89,-7.15
2011-03-25,579.74,-4.38
2011-03-28,575.36,6.37
2011-03-29,581.73,0.11
2011-03-30,581.84,4.92
2011-03-31,586.76,5.04
2011-04-01,591.8,-4.12
2011-04-04,587.68,-18.59
2011-04-05,569.09,5.09
2011-04-06,574.18,5.82
2011-04-07,580.0,-1.84
2011-04-08,578.16,-0.79
2011-04-11,577.37,-6.76
2011-04-12,570.61,5.67
2011-04-13,576.28,2.23
2011-04-14,578.51,-47.81
2011-04-15,530.7,-3.86
2011-04-18,526.84,-5.31
2011-04-19,521.53,4.2
2011-04-20,525.73,-0.63
2011-04-21,525.1,-0.0500000000001
2011-04-25,525.05,7.77
2011-04-26,532.82,4.94
2011-04-27,537.76,0.21
2011-04-28,537.97,6.13
2011-04-29,544.1,-5.54
2011-05-02,538.56,-4.67
2011-05-03,533.89,1.9
2011-05-04,535.79,-1.52
2011-05-05,534.27,1.03
2011-05-06,535.3,2.38
2011-05-09,537.68,4.98
2011-05-10,542.66,-7.21
2011-05-11,535.45,-0.4
2011-05-12,535.05,-5.5
2011-05-13,529.55,-11.13
2011-05-16,518.42,12.04
2011-05-17,530.46,-0.65
2011-05-18,529.81,1.44
2011-05-19,531.25,-7.22
2011-05-20,524.03,-5.64
